frame_ID,person_ID,head_center_x,head_center_y,head_width,head_height,body_center_x,body_center_y,body_width,body_height,left_shoulder_x,left_shoulder_y,left_shoulder_vec_x,left_shoulder_vec_y,left_upper_arm_length,left_elbow_vec_x,left_elbow_vec_y,left_lower_arm_length,right_shoulder_x,right_shoulder_y,right_shoulder_vec_x,right_shoulder_vec_y,right_upper_arm_length,right_elbow_vec_x,right_elbow_vec_y,right_lower_arm_length,left_hip_x,left_hip_y,left_hip_vec_x,left_hip_vec_y,left_upper_leg_length,left_knee_vec_x,left_knee_vec_y,left_lower_leg_length,right_hip_x,right_hip_y,right_hip_vec_x,right_hip_vec_y,right_upper_leg_length,right_knee_vec_x,right_knee_vec_y,right_lower_leg_length
449,person_00,173.3945,118.1,348.789,238.2,306.677,271.4575,56.77000000000004,64.561,312.543,239.177,-0.6739566483630591,0.7387708955604789,30.48712413462445,-0.7445518448565358,-0.6675646413050416,393.51994360642004,335.062,254.826,-0.5844603083833592,0.811422299375873,30.137204780802087,-0.7506600183864592,-0.6606886837202833,424.2240058082522,278.292,291.013,-0.5397034032164716,0.8418552349166446,45.32489484819574,-0.6109949790422843,-0.7916344709429464,417.0738037805779,295.907,303.738,-0.5896135420577446,0.8076855025454649,44.79713933947121,-0.6215486937310658,-0.783375530203239,435.19357811897913
458,person_00,-1.0,-1.0,0.0,0.0,142.0815,4.63915,286.163,11.2783,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,285.163,10.2783,-0.13697276917309908,0.9905748131792232,157.0166108916187,0.3027483850674475,0.9530705196044271,45.153007164528915,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
480,person_00,-1.0,-1.0,0.0,0.0,130.8335,40.34325,263.667,82.6865,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.667,81.6865,-0.10379296120043033,0.9945989247959431,150.4822660357359,0.26269123712389175,0.9648799479408405,66.91506040496414,209.844,78.7536,0.03548472329573671,0.999370218894192,164.4369592900574,-0.2176575428359805,0.9760252015427693,103.24016207852445
481,person_00,-1.0,-1.0,0.0,0.0,131.8075,41.3241,265.615,84.6482,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,264.615,80.7056,-0.11605026009311861,0.9932433423548932,151.68427874160196,0.28246448461845336,0.9592777569240473,79.52858225820447,214.707,83.6482,0.0002984225378055703,0.9999999554719935,157.49480701292978,-0.20360468634141607,0.9790531812418637,105.90129523759379
482,person_00,-1.0,-1.0,0.0,0.0,132.299,38.8777,266.598,79.7554,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,265.598,78.7554,-0.12090475924795026,0.9926641119689958,153.7243042838705,0.26957248202379913,0.9629801020454829,76.19472078825409,215.704,78.7544,-0.005979634640205848,0.9999821218249703,162.38450313856922,-0.20509160785191455,0.9787427815257268,104.93359638361777
483,person_00,-1.0,-1.0,0.0,0.0,134.251,37.4144,270.502,76.8288,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.502,75.8288,-0.1431535141833385,0.9897004957950464,157.166941575638,0.2684333932655324,0.9632982473668018,80.20984177144345,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
485,person_00,-1.0,-1.0,0.0,0.0,130.8375,40.34375,263.675,82.6875,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.675,81.6875,-0.11079268678030321,0.9938435392736633,150.57853081116843,0.27355231418572845,0.9618571262945618,89.51121496773462,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,person_00,-1.0,-1.0,0.0,0.0,105.8825,41.8117,213.765,85.6234,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,212.765,84.6234,0.005862811715917749,0.9999828135717052,166.30245814527217,-0.23744422980731886,0.9714011723954263,94.66222876100055
486,person_01,-1.0,-1.0,0.0,0.0,130.838,40.8385,263.676,83.677,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.676,82.677,-0.11844554734086901,0.9929605492239468,148.7350128012903,0.2733895424726395,0.9619034037088137,89.48403724128677,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
487,person_00,-1.0,-1.0,0.0,0.0,132.296,39.85585,266.592,81.7117,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,265.592,80.7117,-0.14233961076524848,0.9898178798178975,151.1877114480208,0.295233343556058,0.9554251790970921,86.02348127110407,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
488,person_00,-1.0,-1.0,0.0,0.0,132.7825,38.8807,267.565,79.7614,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,266.565,78.7614,-0.14682521307289767,0.989162452181692,153.27067830527795,0.2885474032196111,0.9574656109204231,84.80409016668946,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
489,person_00,-1.0,-1.0,0.0,0.0,132.2965,37.90415,266.593,77.8083,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,265.593,76.8083,-0.1448705263784724,0.9894506205904487,155.22826182912056,0.29245174539086854,0.95628028141222,86.9305805168699,215.727,74.8438,-3.672842753330225e-05,0.9999999993255113,163.36120011018528,-0.23640369431623093,0.9716549250189792,107.71828280287427
490,person_00,-1.0,-1.0,0.0,0.0,131.324,38.8791,264.648,79.7582,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,263.648,78.7582,-0.14067191001255297,0.9900562679633013,153.15068941679627,0.29907991856994603,0.9542280661918274,85.08762514608104,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
491,person_00,313.514,186.3655,152.596,58.709,177.789,158.219,357.578,318.438,356.578,297.865,-0.7672882765173963,-0.6413023473518272,466.02823338184135,0.0,0.0,0.0,206.895,317.438,-0.546669979180586,-0.8373481557050793,380.29342732816195,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
492,person_00,311.0625,185.8785,151.617,59.66899999999998,180.7155,164.5765,363.431,331.153,362.431,297.876,-0.7723681878890197,-0.6351750800661436,470.541130122543,0.0,0.0,0.0,175.597,330.153,-0.47055103263452247,-0.8823727815875696,375.29829445122715,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
493,person_00,308.6515,184.421,154.55100000000002,62.587999999999994,177.291,173.3825,356.582,348.765,355.582,301.782,-0.7622690841038529,-0.647260259416159,467.79019041446344,0.0,0.0,0.0,152.123,347.765,-0.40200471823314404,-0.9156375956230121,380.89851450747346,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
494,person_00,305.70349999999996,183.8825,150.613,61.61500000000001,177.778,173.864,357.556,349.728,356.556,301.778,-0.763143521034317,-0.6462290354845912,468.53047971289976,0.0,0.0,0.0,146.246,348.728,-0.388039327886492,-0.9216428158529744,379.4615375766034,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
495,person_00,305.7095,183.9315,152.58900000000003,61.61700000000002,176.3155,162.1375,354.631,326.275,353.631,301.785,-0.7605102594943297,-0.6493259160112642,466.30666131420423,0.0,0.0,0.0,167.78,325.275,-0.4594595767822137,-0.8881986812099584,367.3446120810811,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
496,person_00,303.732,182.44,150.63000000000002,58.682000000000016,174.3605,172.8885,350.721,347.777,349.721,300.814,-0.7579779477732532,-0.6522801780595877,462.70607348185956,0.0,0.0,0.0,151.136,346.777,-0.4007824880379542,-0.9161732354102619,379.59742389141684,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
497,person_00,299.3585,180.5045,149.635,56.769000000000005,174.848,167.025,351.696,336.05,350.696,301.796,-0.7578256236656996,-0.6524571435088234,464.0856537666296,0.0,0.0,0.0,160.926,335.05,-0.4340857775325887,-0.9008715434199971,373.02765577903205,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
498,person_00,299.366,179.994,149.64600000000002,55.71199999999999,174.847,173.381,351.694,348.762,350.694,300.807,-0.7588779741076279,-0.651232846541314,463.4394619419024,0.0,0.0,0.0,148.21,347.762,-0.39334144718289765,-0.9193924656685326,379.3396324456489,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
499,person_00,299.361,179.483,151.57000000000002,54.78800000000001,174.848,173.8685,351.696,349.737,350.696,298.859,-0.7609589287769436,-0.6488000529551815,462.1747464942238,0.0,0.0,0.0,146.259,348.737,-0.38805994530266597,-0.9216341350295637,379.4748769681598,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
500,person_00,300.822,178.51999999999998,154.554,52.81800000000001,176.314,173.3765,354.628,348.753,353.628,305.702,-0.7563666520185145,-0.6541479096613421,468.8572652609747,0.0,0.0,0.0,146.259,347.753,-0.38898937410163276,-0.9212422411266322,378.5681815604687,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
501,person_00,300.313,179.03050000000002,153.598,53.753000000000014,176.316,178.2715,354.632,358.543,353.632,304.723,-0.7574038792078277,-0.6529466775786018,468.22046960059316,0.0,0.0,0.0,144.281,357.543,-0.37554021907542934,-0.9268060983057775,386.85869747234585,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
502,person_00,299.3435,177.052,155.50699999999998,49.952,177.781,178.2725,357.562,358.545,356.562,304.716,-0.7600602776284436,-0.6498525789526216,470.4390040164612,0.0,0.0,0.0,142.347,357.545,-0.3712321606943505,-0.9285400814537862,386.13842004390085,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
503,person_00,299.81899999999996,176.086,158.42199999999997,49.878000000000014,178.7575,178.272,359.515,358.544,358.515,302.766,-0.7638460214615329,-0.6453985245547029,470.6642306156269,0.0,0.0,0.0,140.38,357.544,-0.36682860248552474,-0.9302885446991793,385.411603790026,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
504,person_00,296.425,175.619,157.48600000000002,48.93000000000001,177.785,174.8495,357.57,351.699,356.57,307.653,-0.7569878768397309,-0.6534289206315224,472.3589517612639,0.0,0.0,0.0,138.431,350.699,-0.36854384826659803,-0.9296103656397376,378.32947329279017,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
505,person_00,297.3855,175.60250000000002,161.37499999999997,48.984999999999985,178.2735,174.3565,358.547,350.713,357.547,304.729,-0.7609287737467961,-0.6488354192583795,471.1965329350376,0.0,0.0,0.0,139.4,349.713,-0.37165263304576407,-0.9283718653374577,377.77211168772106,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
506,person_00,294.4665,175.598,155.50900000000001,48.93199999999999,179.253,174.8495,360.506,351.699,359.506,308.632,-0.758604440385241,-0.6515514584649437,475.2226335729392,0.0,0.0,0.0,138.42,350.699,-0.3685187218008806,-0.9296203266292348,378.32541944865403,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
507,person_00,293.9385,174.6125,156.503,48.899,178.758,174.3635,359.516,350.727,358.516,309.604,-0.756705436194568,-0.6537559811073154,475.10693435478294,0.0,0.0,0.0,140.389,349.727,-0.37389286897925,-0.927471898510389,378.1537754009604,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
508,person_00,292.473,174.597,155.568,48.882000000000005,177.2875,173.863,356.575,349.726,355.575,309.614,-0.7540306130798163,-0.6568392760321785,472.89194074439456,0.0,0.0,0.0,140.38,348.726,-0.37479237521124237,-0.9271087721963994,377.22218847252344,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
509,person_00,290.543,174.14350000000002,153.59000000000003,47.93100000000001,177.786,174.361,357.572,350.722,356.572,310.589,-0.7539193789035276,-0.6569669475047578,474.28413435935215,0.0,0.0,0.0,137.451,349.722,-0.3671851326936802,-0.930147879817357,377.0604735118758,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
510,person_00,288.5815,173.63049999999998,155.51300000000003,44.991000000000014,177.2975,178.2735,356.595,358.547,355.595,309.606,-0.7540572373810942,-0.6568087109297441,472.9017670309554,0.0,0.0,0.0,136.471,357.547,-0.3579995480591045,-0.9337217591924678,383.99769146441497,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
511,person_00,287.1195,174.099,154.549,44.048,177.2965,175.3395,356.593,352.679,355.593,308.628,-0.7550801516910759,-0.655632491966484,472.25847375457437,0.0,0.0,0.0,136.462,351.679,-0.36315537879748816,-0.9317285929123637,378.5211730999997,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
512,person_00,286.1255,171.192,156.465,44.02799999999999,177.2895,178.272,356.579,358.544,355.579,307.655,-0.7560878672329255,-0.6544701192744906,471.61053027471723,0.0,0.0,0.0,132.566,357.544,-0.34908787252642476,-0.9370899942134557,382.61426566713374,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
513,person_00,285.158,170.219,156.56,45.94200000000001,175.8215,178.272,353.643,358.544,352.643,302.77,-0.7585699769870736,-0.6515915822152943,466.19693730117956,0.0,0.0,0.0,134.514,357.544,-0.3535467840926584,-0.9354168436893464,383.2986357032855,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
514,person_00,284.176,169.7465,156.51999999999998,45.01299999999998,175.8265,173.865,353.653,349.73,352.653,303.745,-0.7575458330222055,-0.6527819780529275,466.8404003875415,0.0,0.0,0.0,133.532,348.73,-0.3590266478780017,-0.9333273092080213,374.7131328416446,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
515,person_00,280.284,169.247,156.508,45.92999999999998,175.3335,174.8475,352.667,351.695,351.667,302.762,-0.7576874990010467,-0.6526175402619354,465.4517864752481,0.0,0.0,0.0,129.631,350.695,-0.3481898757495373,-0.9374240291487741,375.17173559051594,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
516,person_00,278.8075,168.28300000000002,155.52700000000002,45.92999999999998,173.8735,174.8485,349.747,351.697,348.747,301.794,-0.7560314038780721,-0.6545353438510035,462.6090903181648,0.0,0.0,0.0,132.561,350.697,-0.35502296867953287,-0.9348575783026907,376.2038284361285,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
517,person_00,278.321,168.2495,156.526,45.91299999999998,172.89,178.2725,347.78,358.545,346.78,305.697,-0.7500172565320491,-0.6614182601834777,463.695997620208,0.0,0.0,0.0,130.604,357.545,-0.34457197351882424,-0.9387599027788429,381.93471934481164,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
518,person_00,277.3165,166.794,156.485,43.072,172.8865,178.272,347.773,358.544,346.773,304.721,-0.7510553363852793,-0.6602392609404525,463.04577459469385,0.0,0.0,0.0,129.622,357.544,-0.3423039569892378,-0.939589272517258,381.5965235952759,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
519,person_00,274.8605,165.802,153.59500000000003,41.09800000000001,171.916,178.272,345.832,358.544,344.832,306.676,-0.7471198496133438,-0.6646893487289642,462.8869118910147,0.0,0.0,0.0,128.646,357.544,-0.3400430073900503,-0.9404098857015117,381.2635377950532,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
520,person_00,274.39750000000004,164.851,154.575,41.05200000000002,171.9155,173.8735,345.831,349.747,344.831,306.676,-0.7471188951404723,-0.6646904215678755,462.8861647716423,0.0,0.0,0.0,129.62,348.747,-0.3498665022741267,-0.9367995679901163,373.3424010328856,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
521,person_00,271.477,164.85750000000002,156.522,41.05499999999998,171.422,178.272,344.844,358.544,343.844,305.698,-0.7472263780458201,-0.6645695899998172,461.4986972245967,0.0,0.0,0.0,125.714,357.544,-0.3332154121457998,-0.9428507247218432,380.27652797931137,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
522,person_00,271.46000000000004,164.36,158.45,40.17400000000001,170.9335,174.847,343.867,351.694,342.867,303.748,-0.7483936126537724,-0.6632548533852094,459.47345646185045,0.0,0.0,0.0,125.711,350.694,-0.3389590187873379,-0.9408011392333265,373.82395209108796,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
523,person_00,270.9745,164.8465,157.52899999999997,41.12700000000001,170.938,174.3595,343.876,350.719,342.876,304.725,-0.7473473237871587,-0.6644335765358128,460.1287635010443,0.0,0.0,0.0,125.707,349.719,-0.3397831734260814,-0.9405037985337973,372.9054582732733,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
524,person_00,270.4895,164.372,158.44099999999997,40.147999999999996,173.383,174.357,348.766,350.714,347.766,307.652,-0.748859908145848,-0.6627283289341056,465.7292989065644,0.0,0.0,0.0,126.68,349.714,-0.34209240391428314,-0.9396663169360424,373.2324908096829,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
525,person_00,269.9625,164.3705,157.503,40.09100000000001,173.376,178.272,348.752,358.544,347.752,308.63,-0.7478050259425262,-0.6639184009914907,466.36755290650314,0.0,0.0,0.0,120.811,357.544,-0.32168030505781503,-0.946848341255299,378.6709913064374,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
526,person_00,269.50149999999996,164.3355,158.459,40.07900000000001,173.872,178.273,349.744,358.546,348.744,308.641,-0.7487286946126667,-0.6628765660842236,467.1171313674976,0.0,0.0,0.0,119.847,357.546,-0.31939358888232683,-0.9476221480003869,378.36388771260926,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
527,person_00,269.037,163.8615,157.528,41.05500000000001,174.845,178.273,351.69,358.546,350.69,310.587,-0.7484929501691563,-0.6631427474888593,469.86414490680176,0.0,0.0,0.0,120.813,357.546,-0.32168343143946954,-0.9468472790990784,378.67352836579425,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
528,person_00,269.0185,163.8665,157.545,41.08499999999998,174.361,178.2755,350.722,358.551,349.722,310.585,-0.7475869910266901,-0.6641639036018592,469.138714570648,0.0,0.0,0.0,117.888,357.551,-0.31472875136137196,-0.9491816544089501,377.7475031618343,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
529,person_00,268.53999999999996,164.315,158.46999999999997,40.129999999999995,175.829,178.2735,353.658,358.547,352.658,310.587,-0.7503262209496826,-0.6610677439985769,471.33898579790747,0.0,0.0,0.0,115.924,357.547,-0.31003617867235733,-0.9507247592832756,377.1301804218273,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
530,person_00,268.0265,164.316,159.45899999999997,40.146000000000015,175.339,178.275,352.678,358.55,351.678,311.574,-0.7483753302172866,-0.6632754820752589,471.25818524456423,0.0,0.0,0.0,114.959,357.55,-0.3077182592521735,-0.9514775209760934,376.83496677060106,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
531,person_00,265.6105,164.8255,160.409,41.09100000000001,174.363,178.2755,350.726,358.551,349.726,312.542,-0.7455216637269061,-0.6664813942743383,470.4437403558474,0.0,0.0,0.0,113.965,357.551,-0.30532659539498747,-0.9522476936934559,376.531234861067,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
532,person_00,266.558,164.3665,162.31000000000003,40.15100000000001,173.8685,178.2755,349.737,358.551,348.737,313.523,-0.7435481227717873,-0.6686824277058214,470.3622930231547,0.0,0.0,0.0,113.982,357.551,-0.30536753454214216,-0.9522345660852969,376.53642576117386,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
533,person_00,265.6,164.36849999999998,162.34999999999997,40.11499999999998,174.3565,178.2755,350.713,358.551,349.713,312.544,-0.7455072762011089,-0.6664974877155979,470.4353816466189,0.0,0.0,0.0,112.981,357.551,-0.3029540603216106,-0.9530051612319053,376.2319603143784,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
534,person_00,264.614,164.368,160.388,40.110000000000014,177.781,178.2755,357.562,358.551,356.562,316.457,-0.7477995429395011,-0.663924576725002,478.1522045259229,0.0,0.0,0.0,113.961,357.551,-0.30531696240842005,-0.9522507823392404,376.53001357395135,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
535,person_00,263.6345,164.35199999999998,158.47299999999998,40.07599999999999,176.8,178.2765,355.6,358.553,354.6,314.503,-0.7480209739153753,-0.6636750881136744,475.38773964943607,0.0,0.0,0.0,113.963,357.553,-0.30532023459793783,-0.9522497331819316,376.53252871166393,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
536,person_00,263.14,164.3555,157.528,40.101,176.8045,178.276,355.609,358.552,354.609,313.526,-0.7490500727582925,-0.6625133874125085,474.7466330128103,0.0,0.0,0.0,112.988,357.552,-0.3029701906608986,-0.9530000333530417,376.23503405185437,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
537,person_00,263.1395,164.8395,157.52700000000002,41.05499999999998,179.2505,178.2765,360.501,358.553,359.501,316.458,-0.7504893080827542,-0.6608825905207891,480.3546114746896,0.0,0.0,0.0,112.99,357.553,-0.30297425110190607,-0.9529987424804082,376.236592995684,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
538,person_00,262.6725,164.3715,158.437,40.12700000000001,177.786,178.2765,357.572,358.553,356.572,315.482,-0.7488216190061722,-0.6627715918089543,477.5129228701565,0.0,0.0,0.0,112.988,357.553,-0.30296942324191506,-0.9530002773244409,376.2359870520097,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
539,person_00,262.661,164.375,158.49800000000002,40.110000000000014,174.3605,178.276,350.721,358.552,349.721,312.544,-0.7455148302324771,-0.6664890380969825,470.4413457350448,0.0,0.0,0.0,109.087,357.552,-0.2935093143799598,-0.9559562136270708,375.0715722005602,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
540,person_00,261.671,168.2385,158.436,46.013000000000005,173.866,178.2775,349.732,358.555,348.732,309.6,-0.7476989431233707,-0.6640378682365896,467.7444086507075,0.0,0.0,0.0,106.145,357.555,-0.2863143805054302,-0.9581357291719121,374.2215106724893,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
541,person_00,260.712,167.7465,158.494,45.019000000000005,173.385,178.2765,348.77,358.553,347.77,308.627,-0.7478252315267547,-0.6638956417178499,466.3790218577589,0.0,0.0,0.0,110.057,357.553,-0.2958692461782671,-0.9552284486791126,375.35837683206165,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
